rw        r         Tu        Hl        Tl        Hu        L         Kw        y         
0.131079  5044.92   92885     708.739   76.5822   899.386   1334.86   9820.97   75.0569   
0.184811  233.709   95149.6   771.832   91.288    901.87    1201.65   10631.1   122.002   
0.149013  26.5093   89890.5   810.133   83.7988   985.321   1448.78   11252.7   94.4153   
0.176874  3.41664   97840.5   755.562   91.0871   915.857   1423.48   11475.2   126.483   
0.14237   293.467   90268.9   747.992   86.2118   882.182   1357.32   10977.8   68.6113   
0.172601  13.6355   86936.8   718.044   82.6123   853.37    1616.55   11843.5   92.2577   
0.143999  4019.06   88563.4   776.496   96.1244   966.304   1559.28   10638     83.7254   
0.153852  348.923   114293    791.87    89.819    985.318   1424.02   11295.9   113.196   
0.133725  1052.41   91591.8   792.87    87.1173   979.6     1481.38   10302.1   72.4899   
0.180441  89.4079   99090     797.178   102.462   963.375   1289.07   9820.28   128.54    
0.10726   6.6282    93979     769.326   93.1297   955.312   1563.48   12800.3   54.9197   
0.107319  86.1573   102156    746.761   99.9163   899.563   1323.7    10483.4   43.6536   
0.106515  307.697   98323.9   739.793   82.1994   846.59    1473.22   12041.7   30.974    
0.131431  90.486    68999.2   785.773   72.547    927.71    1306.23   12653     74.0548   
0.122715  7531.79   77557     719.866   78.1724   851.782   1518.23   12174.6   49.6222   
0.136852  796.856   77872.7   757.594   79.3267   878.674   1339.06   12500.3   65.8731   
0.112967  4104.81   87926.4   708.43    94.1884   846.952   1584.47   9798.38   34.1928   
0.189857  316.596   82807     803.872   92.8544   967.036   1611.87   11764.8   133.455   
